0:37:45,Kit Wall, And otherwise I've been the beneficiary of other budgets that didn't all get spent. “Does anyone else have a project?” “I do!” “Okay‚ good‚ you got that.” So that was one thing that he taught me. So part of the thing about Title IX was we had certain faculty slots.,,
0:38:04,Kit Wall, So there was men's track and there was men's cross country and all of that. So he said‚ “look‚ I have a space for women's cross country” - and again‚ we had like a couple of women were running with the men's teams‚ and there wasn't a woman's team - And so he said‚ “you know‚ if I don't fill those spots,,
0:38:24,Kit Wall, then they're just gonna take them. They're faculty spots that someone will just take and move into their department. And so I'd like you to be the Lecturer in Physical Education. We can look up‚ work on my book. I'll pay you‚ you can also get room and board and,,
0:38:40,Kit Wall, you'll be the Head Coach for Women's Cross Country and Indoor and Outdoor Track and Field.” And I said‚ “Well John‚ you remember I didn't run track‚ right? I mean‚ I played tennis.” And he goes‚ “yeah‚ but you took all of those‚ you know‚ sports management‚ philosophy of coaching things‚ whatever‚ and you know everybody on the track teams because you did all the officiating.,,
0:39:00,Kit Wall, You'll be great.” And Ray Obermiller‚ who is a legendary cross country and swim and diving coach. Great guy. Ray will help you and Mo Hunt who was the guy who said I'll coach track‚ but I'm not doing the meets guy. So he‚,,
0:39:18,Kit Wall, you know‚ he was great also. He was a great mentor. So‚ that's how I became the first Women's Indoor and Outdoor Track and Field Coach for Grinnell College. And I did that for a year and then Grinnell hired the first husband-wife track team‚ and they coached for two years and then,,
0:39:36,Kit Wall, Grinnell hired the Freemans‚ Will and Evelyn Freeman‚ both Olympic athletes‚ you know‚ Evelyn from Canada and Will‚ from the US. And funny enough‚ I was in Houston- I had moved back to Houston - and I would volunteer to officiate. And so I think,,
0:39:55,Kit Wall, Will might have competed in one of the Decathlons or two that I officiated at the University of Houston‚ which had a really great track team. So anyway‚ funny‚ funny‚ but so I've always been good friends with the Freemans‚ but‚ but it was sort of like I needed to‚ you know‚ I kind of forced myself to leave Grinnell because I thought “I could just be here forever! I mean I like it‚ but I need,,
0:40:17,Kit Wall, to go do some stuff in the world. I'm like 22 years old. Where have I been? What have I seen‚ you know?” So anyway all of those things are important because I built on them to do other things.,,
0:40:33,Kit Wall, Not that you couldn't get that on any other extracurricular deal‚ you know? Pat was doing music stuff‚ and drama. And other people‚ you know‚ do other things. So it just happened to be what I was doing‚ so that's kind of my background.,,
0:40:49,Maya Albanese, Yeah. So I guess besides athletics and the American Studies SEPC‚ were there other clubs or activities that you were involved in that you enjoyed or had some sort of impact on you?,,
0:41:05,Kit Wall, I don't know. I'm trying to…I mean I was probably involved to some degree in student government‚ and I was also a student advisor maybe for three years‚ maybe sophomore junior and senior years‚ certainly second year..,,
0:41:24,Kit Wall, but maybe third and fourth year too. I honestly can't remember. But‚ you know‚ I think I was probably relatively active in SGA. I didn't really want to be SGA president or anything but I might have been like the representative from my hall.,,
0:41:41,Kit Wall, You know‚ and then and then I would of course support all my friends doing‚ you know‚ whatever they were doing‚ like‚ you know‚ music or drama or‚ you know. So the good news about Grinnell is you could know a lot of people doing a lot of stuff.,,
0:41:59,Kit Wall, So‚ I felt plugged in‚ I didn't really feel like “I'm only gonna do sports!” It just took up a lot of my time but I wasn't myopic about it. I mean fine arts I really liked.,,
0:42:16,Kit Wall, And in fact‚ you know‚ that's why‚ like‚ I kind of started out my professional career doing‚ I thought it was either gonna‚ you know‚ go into sports journalism‚ television‚ whatever. I ended up going into professional sports‚ marketing and promotion with‚ soccer‚,,
0:42:33,Kit Wall, professional soccer. And then that led to working for an arena where they had a lot of rock and roll promotion and events‚ so I produced stuff in the arena and produced television in the arena because they had the ability to do that. And then‚ I think I did another‚ I think I did indoor soccer then,,
0:42:53,Kit Wall, and then because one of the owners of the team was a real estate developer‚ I ended up being over there and kind of thinking‚ oh‚ I'm gonna get an MBIA thing. Then I was like‚ no. No and while I was thinking about that‚ I was thinking‚ “I think I want to do broadcast radio and television. That kind of grabs me. I don't think I want to just,,
0:43:13,Kit Wall, have a straight up business degree.” So I started moving in that direction and then somebody told me about - I was managing bands for fun‚ you know‚ my friends and‚ and writing for local music‚ newspaper stuff - and then somebody told me about a position for public relations that opened up‚ and I'd done public relations in sports and,,
0:43:36,Kit Wall, you know‚ all kinds of PR and writing and associated press and all kinds of stuff. So a radio station which was a sports and news talk on one side and rock and roll classic rock on another side. So I got hired for classic rock and ended up doing their publicity and promotion.,,
0:43:56,Kit Wall, So it was all the rock and roll shows‚ then we started producing a rock and roll television show that looked like a hybrid version of MTV videos - which MTV looks totally different now - but a series of videos and then like Saturday Night Live-esque skits and interviews.,,
0:44:18,Kit Wall, So when I moved over there‚ I kind of went “man‚ I don't think I really need an MBA or a master's degree in‚ you know‚ television radio cause I'm doing it.” And then I started my own production company and then the oil market dropped out in Houston‚ so I was like‚ “I'm from California. Why am I doing this here?”,,
0:44:38,Kit Wall, So then I moved to California and did that‚ and I lived in LA and did some more rock and roll and production stuff. And then I was like‚ “yeah‚ I remember why I didn't want to live in LA” and my mom lived in the Bay Area‚ so I moved back up here. And then my mom said‚ “I don't really know what you do‚ but I think your aunt does,,
0:44:58,Kit Wall, stuff that's sort of like what you do.” And my aunt was a political consultant in Sacramento‚ our state capital‚ and had been chief of staff for the lieutenant governor and started her own political firms‚ so I kind of went down that path. And except for one year where Democrats lost everything. That was the Clinton ‘94 election‚ my rock and roll friends that I had worked with,,
0:45:21,Kit Wall, in Houston said‚” hey‚ we know you're not doing anything. Why don't you come out on the road with us with David Copperfield?” So that's why I ended up working with David Copperfield who was kind of like a rock and roll magic guy. And so‚ we traveled around the US and also went to Europe‚ which was really cool. But then‚ you know‚ we didn’t really have‚ don't have the laptops you have now‚ we didn't have any of this portable stuff. And after about a year of that I'm like‚ “yeah‚ well‚ I'm gonna go back to politics‚ I think now.” So‚ I mean‚ I've kind of been in public policy for the most part since then‚ but not entirely‚ but mostly.,,
0:45:58,Maya Albanese, Ah.,,
0:45:59,Kit Wall, And‚ but different subject areas‚ so wine industry and all kinds of stuff and then kind of devolved mostly into health care and then now for some reason‚ forensic mental health‚ I mean a lot to do with mental health and keeping people with mental health issues out of criminal justice. It's a weird way to kind of wind through here‚ but here I am.,,
0:46:26,Kit Wall, So‚ Grinnell stuff just leads to other stuff a lot of times.,,
0:46:34,Kit Wall, So anyway‚ so there‚ there was a stop in there‚ that's where the entertainment‚ there's an entertainment stop in there‚ from between sports and public policy‚ and so that's‚ that's how I really‚ in the music industry and‚ and part of what Georgia did too was beyond that‚ like you mentioned film‚ and then she also brought like drama and musicals and I mean. I saw‚ she had Julie Christie‚ I believe. I'm thinking‚ Bob Render‚ I'm thinking I talked to..I think we were talking about..I think he picked her up or something…at least I think he was a driver.,,
0:47:16,Kit Wall, But‚ you know‚ so we had really interesting stuff or you might‚ you know‚ get some‚ you know‚ ballet people or everything was coming as it still does up and down interstate 80 between Chicago and Kansas City‚ so.,,
0:47:32,Kit Wall, So there was a lot of other stuff she did besides just‚ you know‚ rock and roll and music stuff. And‚ one of the things when you talked about the films‚ asked about them in here‚ I just want to be sure that you guys take a look at‚ if you haven't‚,,
0:47:50,Kit Wall, Maybe talking to Dick Knapp‚ if that name has come up. K N A P P because he's the big donor for that‚ is it gonna be like the film building or the fine arts building or..?,,
0:48:07,Maya Albanese, Yeah.,,
0:48:09,Kit Wall, That’s coming out of the ground. I wanna say‚ is he maybe in the class of 75? I tried to talk to Dick because I really wanted to talk to him about Georgia because he was such a film guy and I wanted to know more about‚ “well‚ how did you feel about Georgia?” I wanted him to come to that reception.,,
0:48:27,Kit Wall, And then people who were his classmates said “he's not really necessarily social.” So I'm thinking to myself‚ “does he have aspergers? I don't know.” I mean I was busy at the reunion‚ but he had done a tour of downtown Grinnell‚ which would have been really interesting‚ but there were too many things going on at the reunion‚ so I really didn't get a chance to go with him.,,
0:48:48,Kit Wall, But I think he'd be good to talk to‚ because I think he really‚ I just feel like he really has the film thing‚ that's like really his thing.,,
0:48:57,Kit Wall, So‚ anyway‚ I don't want to get ahead of your flow for how you want to ask questions‚ but it kind of gives you sort of that entertainment piece.,,
0:49:09,Maya Albanese, Well‚ yeah‚ I mean‚ I guess you talked about in our pre-interview about why this project came about and one of the big reasons was how important music was to your class‚ and clearly like with you and Pat's early friendship‚ music was a very important bonding factor. So‚ are there any concerts or performances that you remember especially?,,
0:49:37,Kit Wall, You know there were a lot of them.,,
0:49:42,Kit Wall, And I'm also going to suggest‚ if you haven't already‚ if you go to Spotify‚ Pat and Bob and I - but mostly Pat- put it together‚ you know‚ cause there's all kinds of‚ you can‚ you can pull up a list‚ and if you do a search for Grinnell concerts‚,,
0:50:04,Kit Wall, and it would be like Grinnell concerts‚ ‘75‚ ‘76‚ ‘77‚ 45th reunion‚ that playlist will come up. And so that'll give you an idea of who was there when we were there. If you guys‚ you know‚ want to put that in your file. I mean again it's‚ it's a really great musical set list basically.,,
0:50:29,Kit Wall, So‚ you know‚ I took another look at that today to see who I was missing that I forgot. I mean‚ I remember Springsteen just because it's so big because he was on the cover of Time and Newsweek that week that we saw him at Grinnell in Darby Gym‚ which no longer exists either‚ but it was kind of a tiny gym.,,
0:50:48,Kit Wall, But‚ and from what I understand later‚ he tried to get out of that contract because he had gotten big‚ not him necessarily‚ but his management. And Georgia was like “uhhh no.,,
0:51:06,Kit Wall, we want to have him‚ we're lucky” and so she worked out some kind of deal and maybe Pat knows‚ maybe Bob knows‚ but she worked out like she was a horse trader. I mean she knew what she was doing and so she worked out some other deal like “I'll help you book XYZ band” or “I’ll do this for you‚ but I want to keep Bruce” and so and I heard later‚ like from somebody,,
0:51:36,Kit Wall, else who worked at Grinnell for a while‚ who knew one of the founders of Jam Productions‚ and that was a big‚ like Bill Graham Presents‚ like a big‚ concert promoter and stuff and still is‚ I think in the Chicagoland area‚ but he‚ this woman‚ who had worked at Grinnell‚,,
0:51:55,Kit Wall, and his son were high school classmates together‚ so they were buddies and so they knew each other and so she said when she told him she was gonna go work in Grinnell or something‚ he goes “Grinnell College? Oh my god‚ do you know Georgia Dentel?” And she said “well not yet‚” and he said‚ “well man‚ you know‚ be careful! She can make a deal‚ you know‚ she‚ you know‚ she's tough or something!” and I mean‚ and it wasn't like in an awful way‚ but I just thought that was funny. So when we brought this up around reunion‚,,
0:52:24,Kit Wall, she was like‚ “oh‚ let me tell you that little story” and I got such a kick out of it.,,
0:52:30,Kit Wall, So people really knew her. So anyway‚ that concert‚ of course‚ is memorable for those reasons because he was such a big deal at that time.,,
0:52:40,Kit Wall, And there you were‚ like this guy‚ you know‚ right here. But I also really liked‚ there was a lot of guitar stuff. There was Larry Coryell‚ who was the jazz guitarist‚ McCoy Tyner‚ played piano‚ kind of a jazz guy‚ Gil Scott-Heron‚,,
0:53:01,Kit Wall, who I believe also was playing piano. A thing that’s interesting about Gil Scott-Heron‚ you might have heard this‚ you might have heard this tape or something at some point in time. He was the one who did the “revolution will not be televised and you will have this and this and this and the blah blah blah and the revolution will not be televised.” That was Gil Scott-Heron.,,
0:53:21,Kit Wall, So he was really an interesting guy. Hound Dog Taylor‚ I remember because he was like this old blues guy and it was in the Forum‚ it was in the North Lounge‚ a tiny room really. And he was great and I was standing off to the side‚ and this was so funny‚ and he would have been like a hundred years old honest to God. I mean‚ he was probably like 50-something‚ but he seemed like he was a million years old. And I'm standing there and he comes over and he starts flirting with me. And I'm like‚ oh god creepy‚ you know? And‚ and so he's,,
0:53:56,Kit Wall, like “you‚ you just wait right here‚ you know‚ when I come back” and I'm like‚ “I don't really want to do this.” You know‚ I wanted to watch the show and I was‚ it was standing room only and so I'm just standing there. So then‚ so then I don't know‚ he played another song or something came back out‚ talked to me for a few minutes‚ I thought‚ “yeah‚ no.,,
0:54:14,Kit Wall, I'm just gonna go to the back. I'm just gonna go out.” And Pat and Bob‚ like the three of us were talking about‚ you know‚ our reminiscences and stuff and “oh Hound Dog Taylor‚ that was so amazing! That was so amazing” and whatever. And I said‚ “yeah‚ it's pretty amazing. I'll share a story with you sometime. But anyway.”,,
0:54:34,Kit Wall, It like creeped me out. It was just like “creeper‚ gotta go!” you know. So I don't even know how old I was‚ but not old enough for him‚ for sure. Not 21.,,
0:54:47,Kit Wall, So‚ but that was a great show. Stanley Clarke‚ another great player. Those were ones that I really‚ really remember‚ but then when I'm looking back through the list on that playlist‚ like Ry Cooder there. It was kind of all sort of..Asleep at the Wheel was kind of a,,
0:55:07,Kit Wall, now it would be called Americana‚ country swing‚ but they're big like in Austin‚ Texas. Ry Cooder was kind of that way‚ like a John Hiatt kind of guy. These are all people that you probably have not heard of. I'm trying to think of who sounds like them now. I have to think about that.,,
0:55:23,Kit Wall, But so there were a lot of those kinds of people from Chicago like Steve Goodman and John Prime.,,
0:55:31,Kit Wall, Again‚ like there were a lot of‚ like Bonnie Raitt wasn't there‚ but Bonnie Raitt would have been of that ilk that's still alive and still doing stuff like that. So it was just kind of that time you would get some of that‚ like I said‚ that would be called Americana now‚ but,,
0:55:51,Kit Wall, be kind of like‚ you know‚ that sort of genre. But there's a ton of stuff. Little Feat was another one of those that would fit into that‚ that genre. Charles Mingus was there‚ which is like big jazz‚ big time jazz‚ and that's probably from the Peter Keepnews,,
0:56:10,Kit Wall, relationship. I don't remember seeing him‚ which is too bad‚ because he would have been amazing. Bill Evans Trio was another jazz kind of that vibe but more traditional probably than Charles Mingus.,,
0:56:25,Kit Wall, See Stanley Clarke could kind of walk that line and Larry Coryell‚ so they were good. And then the blues stuff like Koko Taylor‚ she was a woman blueser. She was great. So‚ you know. So yeah‚ I mean there's tons of stuff. There's so much stuff going on at Grinnell that you couldn't do it all‚ really. And‚ and then if you..,,
0:56:54,Kit Wall, part of the thing that Georgia did‚ like the American Film and Culture class that I took with Don Irving‚ had been my favorite class. Like‚ you know‚ as an American Studies person‚ you probably would have totally dug it.,,
0:57:06,Kit Wall, And the thing that was neat about it‚ we had all these classic films‚ and so‚ as I was older‚ right‚ and thinking about it‚ I thought‚ “yeah‚ well‚ Don probably coordinated with Georgia to order these films and to figure out like‚ well‚ what do you want your class to see? Because we would analyze them for‚ kind of a reflection of what‚ kind of a historical reflection of what was going on in the US at the time‚ like Birth of a Nation‚,,
0:57:35,Kit Wall, you know‚ which is of course supremely racist‚ but one of the very first films. And then It Happened One Night with Claudette Colbert and‚ God I'm trying to think who was the love interest‚ isn't that weird? Just went out of my head. Maybe? Cary Grant I'll bet you anything. It's weird that I can't remember that‚ but I can see that I can see the setup. They were forced to stay together and,,
0:58:04,Kit Wall, then they had to share a bed so they rigged up a thing and put the beds spread between you know‚ racy stuff‚ man!,,
0:58:15,Kit Wall, So‚ you know‚ but it was interesting because there were‚ that was when they started‚ in the thirties kind of doing censorship basically around film and so. Probably It's a Wonderful Life. We probably did that. I'm sure we did some Gary Cooper stuff because of the Grinnelll connection.,,
0:58:37,Kit Wall, But what was great‚ the memorable part was‚ was that you were analyzing these films not only for a reflection of the culture at the time and what was happening‚ but also‚ you know‚ by shots‚ like why did the camera move like this? And why did the lighting look like that? And so you're also really learning again other stuff that I used‚ like production‚ you know‚ essentially storyboarding things and‚ and thinking about how they worked. So‚ the fact that she and Don must have been friends‚ I mean‚ they must have collaborated on this and decided what they were gonna order. And then‚ and then those,,
0:59:15,Kit Wall,f films would be available‚ then people would go to ARH‚ that's where the film would be. There was no Harris‚ but‚ and so those films would run with other stuff.,,
0:59:26,Kit Wall, And for class‚ we'd have to watch a film at least twice‚ maybe three times because you'd have to be‚ you were analyzing them. So‚ that was pretty‚ I mean‚ again‚ that was pretty important for me because you know of the production aspect that I did. So I didn't recognize the time I was at Grinnell that‚ oh‚ like “I should go talk to Georgia about booking bands‚ or promoting bands or‚,,
0:59:59,Kit Wall, you know‚ film or something.” You know‚ but I ended up‚ I mean these are places that I ended up going to.,,
1:00:06,Kit Wall, And every bit as important really is having a professor,,
1:00:10,Kit Wall, you know‚ lay it out for you‚ which I think when people interview Pat or Bob - especially Pat - because Pat can tell you how many people from Grinnell also became promoters or musicians or have something to do with the industry‚ maybe they became attorneys‚ but they're agents.,,
1:00:26,Kit Wall, We don't even know‚ I don't think. I mean‚ I think we should do something with career development and see,,
1:00:32,Kit Wall, who's doing what. I think that would be really interesting. So maybe we'll do that cause we wanna help development‚ you know‚ try to raise some money to also do‚ like‚ some sort of a physical space in honor of her too‚ if we can do it.,,
1:00:51,Kit Wall, But‚ so that's why upon reflection‚ you know‚ looking back on things‚ these were just things I was interested in that I ended up like doing for a living or‚ you know‚ like‚ yeah‚ I'd really like to do that. I love that. Why don't I do that?,,
1:01:06,Kit Wall, And so upon reflection and‚ and being in the business and frankly‚ it's getting a lot better‚ but in corporate America it kind of didn't matter. If you were in sports‚ you know‚ it was like the time that “ooh should we allow women journalists in the locker room to interview men?” There weren't any women sportscasters. There was one in Chicago‚ there was one in Houston…I met both of them to talk with them…,,
1:01:32,Kit Wall, Now like everybody's all over the place or now we've got we're getting some women's sport coaches in men's basketball. Finally the WNBA looks like‚ you know‚ might be something. I mean‚ it's a slow thing‚ but I can still say that in that business‚ in promotions type stuff‚ you don't ever hear like‚ there's no big woman promoter‚ you know‚ there's,,
1:01:58,Kit Wall, Bill Graham‚ there's you know Louis Messina in Houston. There was..I'm blanking on his name but the guy at Jam Productions I just mentioned. I mean‚ the guys I knew in Ohio that did Copperfield. I mean‚ there were all these little pockets of promoters. There was no “Georgia Dentel and Company” promoter‚,,
1:02:17,Kit Wall, which was stupid. But there were women working for all these men that were doing the jobs that one of my‚ still my very best friends‚ worked for the promoter in Houston and she was the one who became Copperfield;s manager and did a bunch of other drama tours and musical tours and stuff. Musical as in like play type productions.,,
1:02:41,Kit Wall, And‚ I remember her saying like‚ she said‚ “yeah‚ I mean if I had a penis‚ I would get paid twice as much as‚ you know. I'd be paid what you’re being paid‚ Stevie‚” you know‚ to one of her colleagues. “I'm doing all your work‚ you're just wearing a cowboy hat and going to the [inaudible].”,,
1:02:58,Kit Wall, So‚ you know‚ upon reflection and thinking about it especially when we were talking about our reunion‚ you know. It was like and‚ and so people were talking about‚ “let's talk about the concerts!” I was and I said‚ “Yeah let's talk about those concerts!” That was a big part of what we did‚ the music and,,
1:03:17,Kit Wall, our entertainment on the weekends and all this stuff. You know‚ people didn't have cars‚ they didn't like to just bust off to any of these places. I mean‚ we were there‚ you know? And so it was like‚ yeah‚ let's do something about that. And so that's‚ that's kind of how we thought‚ “that's a big thing for us. Let's do it!” And that really made me think,,
1:03:40,Kit Wall, more so about Georgia and just how absolutely amazing it was to pull it off in that time period‚ but it would still be amazing. I mean‚ she would still be a national person‚ I think‚ and people would,,
1:03:53,Kit Wall, you know. But it was probably‚ people probably were friendlier than‚ people probably knew her better. She had a name for herself. That's another thing I would love to read that Billboard article if you have a link to that. I could probably find it too 238 “albanese” NO‚ yeah‚ I can totally send you that,,
1:04:09,Kit Wall, That would be interesting. But‚ so she was memorable to these male promoters because there weren't any‚ you know‚ and here's this woman in Grinnell like wheeling and dealing over there and they probably loved her because she would say‚ “ok‚ I'll‚ you know‚ I'll take a Wednesday night” or‚ “can I have a Friday night if I can book you‚ around that? Like I'll book you a Saturday night somewhere and I'll book you another,,
1:04:36,Kit Wall, side because‚ you know‚ they were driving through anyway.” And so they probably really liked that and and after a while‚ my guess is knowing how things go‚ they were like‚ yeah‚ well‚ we've got this band and they would call her probably and go‚ hey‚ “you know‚ we're gonna do a thing in Iowa city‚ we're gonna go to Des Moines or we're gonna go to Kansas City or we're gonna go to Minneapolis or somewhere‚ but we're,,
1:04:57,Kit Wall, gonna be in your vector. We need another date. You guys got some money‚ you want to do it?” You know? “Yeah‚ I've only got this much‚ you know‚ this is we don't have a lot of money in our budget‚ whatever‚” like‚ “alright fine‚ we'll do it” because what the hell‚ they weren't gonna do anything‚ anyway. They were just gonna drive through.,,
1:05:14,Kit Wall, So I think it became really a two way street and I think she really provided a service for a lot of bands‚ promoters‚ entertainers‚ people placing films‚ you know‚ they do the same sort of thing. They find places to put films‚ you know‚ and they probably thought‚ “Yeah‚ let's see…”what's Grinnell College?,,
1:05:34,Kit Wall, that's on our way‚ you know‚ we can probably get a few bucks out of that. You know‚ what the hell?” So I think she became well known-it'd be so much fun to talk to her-I think she became well known nationally‚ from‚ you know‚ because of certain agents and promoters that she worked with and gave ‘em business.,,
1:05:56,Kit Wall, And so when students also like Pat or somebody said‚ “oh yeah‚ you know‚ I'd really‚ it'd be really cool if we could get Little Feat‚ you know‚ I saw them in Chicago” or “I saw so and so in St. Louis or whatever. It'd be cool if we could get them.” Well‚ once she figured out who was representing them‚ she might have thought like‚ “yeah‚ maybe we have a shot”,,
1:06:17,Kit Wall, Because she had those relationships with that promoter‚ maybe the promoter will go‚ “well‚ I'll give you Little Feat‚ but I'm really pushing this other band‚ can you find a space for them somewhere? Like they might be on tour next month.”,,
1:06:32,Kit Wall, “Alright‚ well let me see” you know. Then she would probably say “not only can I find you something‚ but I also can get you Iowa City‚ but then I need a fee reduction on this other thing because I really don't have the budget for that one. But I'll get your other band two gigs.” “Well alright‚ I guess I could take a little bit less. For the other two gigs‚ yeah‚ yeah. I can do that.” I mean I can just imagine how that would go.,,
1:06:55,Kit Wall, And‚ so I just think there weren't very many people doing that. It would also be fun to know‚ but I don't know how we would ever‚ you know‚ really how we would find out. Like the pre‚ pre Excel spreadsheets of women student affairs people‚ you know.,,
1:07:12,Kit Wall, But I think that's what made her remarkable and maybe she was so good at using the phone because she didn't really like to see people in person as time went on‚ you know‚ it's possible.,,
1:07:27,Maya Albanese, Yeah,,
1:07:29,Kit Wall, So what are other things that you would like to know? I mean‚ I know I think I'm going out of‚ I think I'm going out of order here‚ but…,,
1:07:39,Maya Albanese, I think‚ yeah‚ you've covered a lot of ground‚ I’m just looking and seeing if there's anything that…,,
1:07:47,Kit Wall, You had asked me too about‚ I think we kind of had the counterculture vibe because that kind of‚ that was kind of‚ like I was saying‚ sort of a more active student time and I think that was a result of the Sixties.,,
1:08:04,Kit Wall, and the movement‚ the anti-war movement‚ the equal rights movements. I mean students just demanding more of a voice‚ the voting age changing to 18 because of the Vietnam war. So Grinnell just..,,
1:08:20,Kit Wall, I think it was in that‚ in that sort of path anyway‚ but‚ you know‚ we just‚ we just kind of accepted it as entitlement. And I remember like the first time going home for‚ like homecoming or something‚ right? When you go after your first year‚ you're gonna go see all your friends. And so like‚ “yeah‚ I live in a co-ed dorm”‚ like “a co-ed dorm?! Really?!”,,
1:08:48,Kit Wall, And‚ and I'm like‚ “Yeah‚ you know‚ we're co-ed by floor.” “Woooow!” I said “some dorms are coed by room.” “Really? How does that work?” “You know‚ well‚ we have [inaudible]‚ like‚ you know‚ some people care‚ and so we have like a little pie chart thing and it'll say women or men or don't care.” “Really?!” And I said‚ “yeah‚ I mean‚ isn't your bathroom at home co-ed? I mean‚ don't you just close and lock the door? I mean‚ what's the big deal?” “Oh‚ I guess so.”,,
1:09:17,Kit Wall, And‚ and even when you lived in the women's dorm‚ which‚ because we had room draw‚ so in your second year‚ you know‚ you're just gonna get a low number or a high number depending on how you look at it. You're gonna have‚ you're gonna have a choice at the end of the line. So in order to get a single‚ it was like‚ ok‚ I'll pick the women's dorm.,,
1:09:37,Kit Wall, And I thought‚ you know‚ it‚ I mean I live with two brothers‚ so it'd be like‚ the bathroom will be cleaner‚ someone will put the toilet seat down‚ you know‚ the rooms aren't trashed. And nobody was like clocking people in or out at the door‚ I mean‚ you know.,,
1:09:54,Kit Wall, You could have guys in your room. I mean somebody could probably live there. They would never know. I mean it doesn't really‚ it didn't really matter. So it was a great place and I think Rawson was the women's dorm then and I think I stayed there all three years. I mean‚ I had great rooms‚ NO one else wanted to live there. You know‚ they were kind of freaked out by it.,,
1:10:14,Kit Wall, I'm like‚ yeah‚ ok. I had a two room double that was a Resident Advisors suite on the Loggia in Rawson that had‚ like it had a living room‚ like a bedroom. Feels like it did..yeah cause it was like a two room. Yeah‚ cause it would have been a double..so it must have had like a living room area‚ like a little bedroom area‚ and a bathroom with a tub.,,
1:10:42,Maya Albanese, Oh‚ wow!,,
1:10:45,Kit Wall, It was amazing! And I got it. Yeah‚ I mean we‚ my roommate and I drew it as a two room double‚ but again‚ nobody wanted to live in Rawson‚ so there was a single open. She goes‚ “I'm just gonna move across the hall in a single”- and they all had sinks and stuff- and I said‚ “really? Are you ok with that?”,,
1:11:03,Kit Wall, She goes‚ “oh yeah‚ I'm fine. You know‚ that'd be great for me.” And‚ you know‚ so I was like‚ “ok‚ wow‚ too bad‚ alright!”,,
1:11:11,Kit Wall, So‚ I mean‚ so the women's dorm was great. I never felt too weird about that‚ but it was fun being a Student Advisor there because you would get some pretty conservative first years‚ you know‚ and so they‚ they kinda had to go through some stuff so it was good. It was fine. So the counterculture vibe I mean‚ that's what we were living in coming out of,,
1:11:36,Kit Wall, I think student activism‚ and so we just kind of just took it like‚ well‚ yeah‚ I mean‚ it’s how life is‚ you know? And I think Grinnell had gone through the upheavals‚ so they were like‚ “ok‚ you know‚ as long as they seem nice…” so that's good. So‚ you know‚ it was just kind of that way.,,
1:11:56,Kit Wall, And‚ it was interesting…when I was on alumni council - I must have been going to the trustee meetings then‚ it was either president elect or president - so you'd be on the board of trustees,,
1:12:14,Kit Wall, but ex officio. So you didn't vote as a trustee‚ but you were on the board‚ which was interesting. And‚ the SGA president that year‚ they would present stuff and I think there were co-presidents that year‚ two guys. And the big deal was that‚ there was,,
1:12:32,Kit Wall, I don't remember which‚ I want to say it was on South campus‚ but one of the dorms‚ let's say Main‚ I don't know. Somebody was smoking in the lounge as in cigarettes‚ like not weed‚ which‚ ok. And so it was freaking people out.,,
1:12:51,Kit Wall, And so somebody‚ some students parents called President Osgood and just some sort of big melt down and then they‚ like they banned smoking and then students went nuts and‚ you know‚ so that was like this big controversy going on and,,
1:13:08,Kit Wall, so I was giving this guy a ride back and‚ and they were like‚ you know‚ well‚ “we demand that‚ you know‚ we should be consulted before these rules happen and‚ you know‚ student government and whatever” and I said‚ “you know‚,,
1:13:24,Kit Wall, I'm just gonna suggest something here‚ because‚ you know‚ if it is student government and self government‚ which Grinnell likes to talk about all the time‚ self government means self government. So‚,,
1:13:40,Kit Wall, like‚ since we're old people‚ you know‚ in the seventies‚ like what would have happened? I said‚ first of all‚ cigarettes wouldn't have been a big deal. People would have been like smoking pot big time. And so‚ and it was illegal‚ so I mean‚ people would put a towel under their door‚ they would be in their room for the most part or probably go way out on an athletic,,
1:14:00,Kit Wall, field or something. So‚ first of all‚ people were like‚ like‚ one‚ we don't want to get caught‚ but two‚ you know‚ we're not gonna like flame up in front of everybody and drive everyone crazy. Point being‚ there was someone smoking in your lounge that other people didn't like because it was a common area and they didn't like it. Fair enough.,,
1:14:22,Kit Wall, But then what happens in self government typically - back in our day - you know‚ you would have gone to that person and you'd go‚ “listen pal‚ stop it. You want to smoke‚ smoke in your room. You know‚ other people are coming down here‚ they want to study‚ they don't want to be in a smoke-filled room.” Fair enough. “You have a room‚ flame up in there or go find a place. But if I‚ if we have to tell you again‚,,
1:14:47,Kit Wall, we'll go to the dean‚ and we'll turn you in. So like‚ thank you for sharing‚ go back to your room.” And he was like‚ “ohhh”‚ and I said‚”so that's really self government.” I mean‚ you would have put the herd on somebody and not let it get bumped to the administration cause once that happens‚,,
1:15:07,Kit Wall, you've lost your control‚ you know? I mean‚ obviously. So he was like‚ “wow!” So that was‚ you know‚ that was kind of our‚ that was kind of our vibe. So we were kind of coming out of the sixties as the entitled people‚ and yet we still pretty much had that figured out.,,
1:15:30,Kit Wall, So that's kind of our culture. The Jenny Erikson question..Jenny and I became really good friends mainly because Jenny and her husband Luther‚ Luther was a chemistry professor‚ and he and John Pfitsch were best friends. And I found out later in life‚ much later‚ that Luther and I had the same birthday.,,
1:15:55,Maya Albanese, Oh wow!,,
